2023-06-23,201023.40960000,207941.10620600,199843.25614300,203238.74770900,401147.93240000,401147.93240000
2023-06-22,202859.68113000,207592.10723100,200376.95611400,201024.48344300,416714.57190000,416714.57190000
2023-06-21,192431.59175700,204137.55430000,191936.55013400,202860.75497300,613755.88690000,613755.88690000
2023-06-20,186537.26753000,192968.51325700,184134.00689600,192431.59175700,328855.68460000,328855.68460000
2023-06-19,184803.01108500,188157.69661700,182338.54140000,186538.34137300,245162.75890000,245162.75890000
2023-06-18,185533.22432500,187690.57491200,183841.92160000,184803.01108500,156535.01280000,156535.01280000
2023-06-17,184476.56281300,190070.21100000,184084.61011800,185534.29816800,210914.92160000,210914.92160000
2023-06-16,179005.33272800,185721.14685000,177169.06119800,184477.63665600,311734.59040000,311734.59040000
2023-06-15,177286.11008500,180503.34371300,174607.94564300,179005.33272800,370774.76960000,370774.76960000
2023-06-14,186861.56811600,187925.74652900,175082.58424900,177286.11008500,415847.32700000,415847.32700000
2023-06-13,187124.65965100,190084.17095900,185154.15774600,186861.56811600,284268.00180000,284268.00180000
2023-06-12,188219.97951100,188924.42051900,184700.99600000,187124.65965100,302132.48190000,302132.48190000
2023-06-11,188085.74913600,190956.13147500,186711.23009600,188218.90566800,219956.24340000,219956.24340000
2023-06-10,197626.84419100,198122.95965700,184167.29602900,188086.82297900,652324.66950000,652324.66950000
2023-06-09,198193.83329500,199197.87650000,196191.11610000,197626.84419100,198324.32520000,198324.32520000
2023-06-08,196740.92371600,199872.24990400,196331.78953300,198192.75945200,189270.48530000,189270.48530000
2023-06-07,202381.82099500,203793.92454000,195566.13947400,196741.99755900,429196.70640000,429196.70640000
2023-06-06,194418.20130700,203846.54284700,192988.91627400,202380.74715200,491407.21740000,491407.21740000
2023-06-05,202956.32700000,203023.97910900,190929.28540000,194419.27515000,555361.26830000,555361.26830000
2023-06-04,203176.46481500,205601.20230900,202335.64574600,202957.40084300,172683.01190000,172683.01190000
2023-06-03,204748.57096700,204880.65365600,202054.29888000,203177.53865800,148818.24270000,148818.24270000
2023-06-02,199925.94205400,205104.01300000,198393.56809300,204747.49712400,313004.06580000,313004.06580000
2023-06-01,201198.44600900,202870.41956000,197587.11200000,199925.94205400,270496.60970000,270496.60970000
2023-05-31,204092.45289400,204795.82005900,198333.43288500,201198.44600900,319255.56810000,319255.56810000
2023-05-30,203235.52618000,205855.70310000,202010.27131700,204093.52673700,272665.84020000,272665.84020000
2023-05-29,204957.97035200,206996.12436600,201200.59369500,203235.52618000,313593.49420000,313593.49420000
2023-05-28,196501.45672700,206032.88719500,195826.00948000,204957.97035200,378392.43710000,378392.43710000
2023-05-27,196277.02354000,197170.46091600,194599.68077400,196501.45672700,138824.94060000,138824.94060000
2023-05-26,193894.16592300,197393.82026000,192968.51325700,196275.94969700,275690.68540000,275690.68540000
2023-05-25,193279.92772700,195311.63868300,189147.77986300,193893.09208000,350633.00890000,350633.00890000
2023-05-24,199096.93525800,199100.15678700,190886.33168000,193279.92772700,420846.14450000,420846.14450000
2023-05-23,195155.93144800,201077.10175000,194928.27673200,199095.86141500,396869.60970000,396869.60970000
2023-05-22,193818.99691300,196327.49416100,192433.73944300,195154.85760500,237498.94230000,237498.94230000
2023-05-21,195377.14310600,196403.73701400,192992.13780300,193818.99691300,161517.80530000,161517.80530000
2023-05-20,194613.64073300,196391.92474100,194049.87315800,195377.14310600,127754.43490000,127754.43490000
2023-05-19,193351.87520800,196463.87222200,192949.18408300,194614.71457600,243116.46760000,243116.46760000
2023-05-18,195667.08071600,196719.44685600,190190.48141600,193351.87520800,293755.31100000,293755.31100000
2023-05-17,195891.51390300,197318.65125000,191539.22822400,195667.08071600,352097.99130000,352097.99130000
2023-05-16,195032.43950300,196796.76355200,192883.67966000,195891.51390300,311238.67860000,311238.67860000
2023-05-15,193205.83256000,198306.58681000,191686.34471500,195031.36566000,388171.92610000,388171.92610000
2023-05-14,192767.70461600,195868.96320000,192198.56782600,193206.90640300,218101.09770000,218101.09770000
2023-05-13,194091.75303500,195120.49462900,191705.67388900,192766.63077300,212895.43730000,212895.43730000
2023-05-12,192680.72333300,195292.30950900,186848.68200000,194091.75303500,565539.83090000,565539.83090000
2023-05-11,197676.24096900,197804.02828600,190358.00092400,192679.64949000,522096.07250000,522096.07250000
2023-05-10,198288.33147900,202684.64472100,192272.66299300,197677.31481200,639933.38550000,639933.38550000
2023-05-09,198397.86346500,199936.68048400,196619.57945700,198287.25763600,304396.18600000,304396.18600000
2023-05-08,200852.66856300,202308.79967100,194443.97353900,198398.93730800,625316.61680000,625316.61680000
2023-05-07,203636.06961900,207609.28871900,200549.84483700,200851.59472000,413268.83570000,413268.83570000
2023-05-06,214049.12519000,216808.90170000,199734.79800000,203636.06961900,608106.99150000,608106.99150000
2023-05-05,201567.84800100,214592.48974800,201415.36229500,214049.12519000,546608.87500000,546608.87500000
2023-05-04,204579.97761600,205991.00731800,200455.34665300,201567.84800100,354528.61440000,354528.61440000
2023-05-03,200818.30558700,205804.15863600,197870.60655200,204579.97761600,465185.25010000,465185.25010000
2023-05-02,196591.65953900,202083.29264100,195755.13584200,200817.23174400,373753.20270000,373753.20270000
2023-05-01,200817.23174400,202579.40810700,193948.93191600,196591.65953900,445519.17790000,445519.17790000
2023-04-30,204866.69369700,208218.15770000,200396.28528800,200818.30558700,355336.48880000,355336.48880000
2023-04-29,203056.19439900,205963.08740000,202210.00611500,204867.76754000,182046.14060000,182046.14060000
2023-04-28,204962.26572400,206594.50708400,201231.73514200,203057.26824200,387630.77910000,387630.77910000
2023-04-27,200380.17764300,208428.63092800,199862.58531700,204962.26572400,727472.94660000,727472.94660000
2023-04-26,200389.84223000,210980.08189600,191680.97550000,200380.17764300,897709.72980000,897709.72980000
2023-04-25,197784.69911200,201652.68159800,193469.99793800,200389.84223000,457870.60470000,457870.60470000
2023-04-24,199950.64044300,202956.32700000,193936.04580000,197784.69911200,447864.05170000,447864.05170000
2023-04-23,201256.43353100,202098.32644300,197197.30699100,199949.56660000,344514.34440000,344514.34440000
2023-04-22,198528.87231100,202667.46323300,197763.22225200,201255.35968800,331007.58790000,331007.58790000
2023-04-21,208645.54721400,210180.06886100,195976.34750000,198529.94615400,688876.61860000,688876.61860000
2023-04-20,207653.31628200,212941.99305700,205579.72544900,208645.54721400,625336.24950000,625336.24950000
2023-04-19,225883.94889300,226000.99778000,206503.23042900,207652.24243900,775389.06020000,775389.06020000
2023-04-18,222713.96435700,228191.63750000,220245.19930000,225882.87505000,414244.61350000,414244.61350000
2023-04-17,227510.82103800,227709.48199300,220808.96687500,222715.03820000,426972.70710000,426972.70710000
2023-04-16,224498.69142300,229967.77382200,222577.58629600,227511.89488100,319880.43930000,319880.43930000
2023-04-15,225505.95615700,226779.53395500,222406.84525900,224497.61758000,321823.78510000,321823.78510000
2023-04-14,216057.21160000,228595.40246800,215758.68324600,225505.95615700,896307.39340000,896307.39340000
2023-04-13,205898.65682000,217238.43890000,203981.84706500,216058.28544300,676164.51880000,676164.51880000
2023-04-12,202941.29319800,207573.85190000,198945.52339500,205897.58297700,630844.41860000,630844.41860000
2023-04-11,205126.56370300,208043.12129100,202001.68057300,202941.29319800,405203.48920000,405203.48920000
2023-04-10,199617.74911300,206047.92099700,198274.37152000,205125.48986000,434739.79840000,434739.79840000
2023-04-09,198534.24152600,201237.10435700,195870.03704300,199618.82295600,287131.30790000,287131.30790000
2023-04-08,200135.34143900,201815.90573400,198338.80210000,198534.24152600,197905.54070000,197905.54070000
2023-04-07,201067.43716300,202162.75702300,197743.89307800,200134.26759600,284256.48730000,284256.48730000
2023-04-06,204962.26572400,205094.34841300,199058.27691000,201067.43716300,396241.43520000,396241.43520000
2023-04-05,200849.44703400,208645.54721400,200226.61809400,204963.33956700,548595.51550000,548595.51550000
